Source,Target,Type,Weight,edge_type,layer,source_label,target_label
14272,14292,Undirected,1.0,intra,P4-O2,P4-O2_t192,P4-O2_t212
706,3266,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t706,T7-P7_t706
7968,7993,Undirected,1.0,intra,C3-P3,C3-P3_t288,C3-P3_t313
4742,8582,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t902,C3-P3_t902
5677,6957,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t557,F3-C3_t557
21744,23024,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t1264,CZ-PZ_t1264
4698,16218,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t858,FP2-F8_t858
5684,9524,Undirected,1.0,inter,FP1-F3<->P3-O1,FP1-F3_t564,P3-O1_t564
26345,28905,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t745,T8-P8-1_t745
8982,8983,Undirected,1.0,intra,P3-O1,P3-O1_t22,P3-O1_t23
5979,5981,Undirected,1.0,intra,FP1-F3,FP1-F3_t859,FP1-F3_t861
4612,8452,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t772,C3-P3_t772
11500,25580,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t1260,T7-FT9_t1260
3542,18902,Undirected,1.0,inter,T7-P7<->T8-P8-0,T7-P7_t982,T8-P8-0_t982
6920,6924,Undirected,1.0,intra,F3-C3,F3-C3_t520,F3-C3_t524
2412,8812,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t1132,C3-P3_t1132
10917,16037,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t677,FP2-F8_t677
17692,17693,Undirected,1.0,intra,F8-T8,F8-T8_t1052,F8-T8_t1053
5030,10150,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t1190,P3-O1_t1190
10174,10175,Undirected,1.0,intra,P3-O1,P3-O1_t1214,P3-O1_t1215
2499,21699,Undirected,1.0,inter,F7-T7<->FZ-CZ,F7-T7_t1219,FZ-CZ_t1219
8172,22252,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t492,CZ-PZ_t492
3675,22875,Undirected,1.0,inter,T7-P7<->CZ-PZ,T7-P7_t1115,CZ-PZ_t1115
20896,27296,Undirected,1.0,inter,FZ-CZ<->FT10-T8,FZ-CZ_t416,FT10-T8_t416
6832,22192,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t432,CZ-PZ_t432
17338,25018,Undirected,1.0,inter,F8-T8<->T7-FT9,F8-T8_t698,T7-FT9_t698
3815,25575,Undirected,1.0,inter,T7-P7<->T7-FT9,T7-P7_t1255,T7-FT9_t1255
901,17541,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t901,F8-T8_t901
11325,12605,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t1085,F4-C4_t1085
14128,16688,Undirected,1.0,inter,P4-O2<->F8-T8,P4-O2_t48,F8-T8_t48
15618,27138,Undirected,1.0,inter,FP2-F8<->FT10-T8,FP2-F8_t258,FT10-T8_t258
2784,11744,Undirected,1.0,inter,T7-P7<->F4-C4,T7-P7_t224,F4-C4_t224
9511,28711,Undirected,1.0,inter,P3-O1<->T8-P8-1,P3-O1_t551,T8-P8-1_t551
12207,26287,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t687,FT9-FT10_t687
12261,27621,Undirected,1.0,inter,F4-C4<->FT10-T8,F4-C4_t741,FT10-T8_t741
3182,9582,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t622,P3-O1_t622
23086,26926,Undirected,1.0,inter,P7-T7<->FT10-T8,P7-T7_t46,FT10-T8_t46
12069,15909,Undirected,1.0,inter,F4-C4<->FP2-F8,F4-C4_t549,FP2-F8_t549
15459,16739,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t99,F8-T8_t99
27770,27995,Undirected,1.0,intra,FT10-T8,FT10-T8_t890,FT10-T8_t1115
27581,27601,Undirected,1.0,intra,FT10-T8,FT10-T8_t701,FT10-T8_t721
8046,8057,Undirected,1.0,intra,C3-P3,C3-P3_t366,C3-P3_t377
3774,8894,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t1214,C3-P3_t1214
25789,28349,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t189,T8-P8-1_t189
21816,21837,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t56,CZ-PZ_t77
11031,21271,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t791,FZ-CZ_t791
27453,27477,Undirected,1.0,intra,FT10-T8,FT10-T8_t573,FT10-T8_t597
9659,26299,Undirected,1.0,inter,P3-O1<->FT9-FT10,P3-O1_t699,FT9-FT10_t699
710,4550,Undirected,1.0,inter,FP1-F7<->P7-O1,FP1-F7_t710,P7-O1_t710
3899,5179,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t59,FP1-F3_t59
16016,18576,Undirected,1.0,inter,FP2-F8<->T8-P8-0,FP2-F8_t656,T8-P8-0_t656
5694,5695,Undirected,1.0,intra,FP1-F3,FP1-F3_t574,FP1-F3_t575
2351,27951,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t1071,FT10-T8_t1071
2000,17360,Undirected,1.0,inter,F7-T7<->F8-T8,F7-T7_t720,F8-T8_t720
6068,23988,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t948,P7-T7_t948
17060,19620,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t420,P8-O2_t420
7743,9023,Undirected,1.0,inter,C3-P3<->P3-O1,C3-P3_t63,P3-O1_t63
2049,11009,Undirected,1.0,inter,F7-T7<->FP2-F4,F7-T7_t769,FP2-F4_t769
3642,24122,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t1082,P7-T7_t1082
2386,3666,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t1106,T7-P7_t1106
21953,23233,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t193,P7-T7_t193
14502,18342,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t422,T8-P8-0_t422
15524,20644,Undirected,1.0,inter,FP2-F8<->FZ-CZ,FP2-F8_t164,FZ-CZ_t164
3214,14734,Undirected,1.0,inter,T7-P7<->P4-O2,T7-P7_t654,P4-O2_t654
13272,13274,Undirected,1.0,intra,C4-P4,C4-P4_t472,C4-P4_t474
11878,16998,Undirected,1.0,inter,F4-C4<->F8-T8,F4-C4_t358,F8-T8_t358
11221,21461,Undirected,1.0,inter,FP2-F4<->FZ-CZ,FP2-F4_t981,FZ-CZ_t981
24468,27028,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t148,FT10-T8_t148
911,29071,Undirected,1.0,inter,FP1-F7<->T8-P8-1,FP1-F7_t911,T8-P8-1_t911
7491,13891,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t1091,C4-P4_t1091
17012,27252,Undirected,1.0,inter,F8-T8<->FT10-T8,F8-T8_t372,FT10-T8_t372
16315,20155,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t955,P8-O2_t955
15787,23467,Undirected,1.0,inter,FP2-F8<->P7-T7,FP2-F8_t427,P7-T7_t427
20619,24459,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t139,T7-FT9_t139
18754,23874,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t834,P7-T7_t834
9909,15029,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t949,P4-O2_t949
429,2989,Undirected,1.0,inter,FP1-F7<->T7-P7,FP1-F7_t429,T7-P7_t429
16307,17587,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t947,F8-T8_t947
1017,12537,Undirected,1.0,inter,FP1-F7<->F4-C4,FP1-F7_t1017,F4-C4_t1017
8930,16610,Undirected,1.0,inter,C3-P3<->FP2-F8,C3-P3_t1250,FP2-F8_t1250
12626,25426,Undirected,1.0,inter,F4-C4<->T7-FT9,F4-C4_t1106,T7-FT9_t1106
15274,15320,Undirected,1.0,intra,P4-O2,P4-O2_t1194,P4-O2_t1240
14710,14713,Undirected,1.0,intra,P4-O2,P4-O2_t630,P4-O2_t633
15658,22058,Undirected,1.0,inter,FP2-F8<->CZ-PZ,FP2-F8_t298,CZ-PZ_t298
5965,29005,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t845,T8-P8-1_t845
16051,25011,Undirected,1.0,inter,FP2-F8<->T7-FT9,FP2-F8_t691,T7-FT9_t691
14193,24433,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t113,T7-FT9_t113
6959,21039,Undirected,1.0,inter,F3-C3<->FZ-CZ,F3-C3_t559,FZ-CZ_t559
8547,17507,Undirected,1.0,inter,C3-P3<->F8-T8,C3-P3_t867,F8-T8_t867
4350,10750,Undirected,1.0,inter,P7-O1<->FP2-F4,P7-O1_t510,FP2-F4_t510
13010,13133,Undirected,1.0,intra,C4-P4,C4-P4_t210,C4-P4_t333
16138,17418,Undirected,1.0,inter,FP2-F8<->F8-T8,FP2-F8_t778,F8-T8_t778
18433,26113,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t513,FT9-FT10_t513
6265,26745,Undirected,1.0,inter,FP1-F3<->FT9-FT10,FP1-F3_t1145,FT9-FT10_t1145
5687,5715,Undirected,1.0,intra,FP1-F3,FP1-F3_t567,FP1-F3_t595
13066,24586,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t266,T7-FT9_t266
4622,23822,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t782,P7-T7_t782
21724,23004,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t1244,CZ-PZ_t1244
5496,5497,Undirected,1.0,intra,FP1-F3,FP1-F3_t376,FP1-F3_t377
4392,15912,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t552,FP2-F8_t552
13182,20862,Undirected,1.0,inter,C4-P4<->FZ-CZ,C4-P4_t382,FZ-CZ_t382
2426,19066,Undirected,1.0,inter,F7-T7<->T8-P8-0,F7-T7_t1146,T8-P8-0_t1146
13884,24124,Undirected,1.0,inter,C4-P4<->P7-T7,C4-P4_t1084,P7-T7_t1084
12981,24501,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t181,T7-FT9_t181
4164,9284,Undirected,1.0,inter,P7-O1<->P3-O1,P7-O1_t324,P3-O1_t324
20284,27964,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t1084,FT10-T8_t1084
28620,28685,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t460,T8-P8-1_t525
5533,11933,Undirected,1.0,inter,FP1-F3<->F4-C4,FP1-F3_t413,F4-C4_t413
8369,21169,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t689,FZ-CZ_t689
3756,11436,Undirected,1.0,inter,T7-P7<->FP2-F4,T7-P7_t1196,FP2-F4_t1196
15451,15464,Undirected,1.0,intra,FP2-F8,FP2-F8_t91,FP2-F8_t104
7396,20196,Undirected,1.0,inter,F3-C3<->P8-O2,F3-C3_t996,P8-O2_t996
1379,3939,Undirected,1.0,inter,F7-T7<->P7-O1,F7-T7_t99,P7-O1_t99
3109,6949,Undirected,1.0,inter,T7-P7<->F3-C3,T7-P7_t549,F3-C3_t549
7161,7188,Undirected,1.0,intra,F3-C3,F3-C3_t761,F3-C3_t788
11507,12787,Undirected,1.0,inter,FP2-F4<->F4-C4,FP2-F4_t1267,F4-C4_t1267
28072,28073,Undirected,1.0,intra,FT10-T8,FT10-T8_t1192,FT10-T8_t1193
5842,18642,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t722,T8-P8-0_t722
15501,28301,Undirected,1.0,inter,FP2-F8<->T8-P8-1,FP2-F8_t141,T8-P8-1_t141
5266,5275,Undirected,1.0,intra,FP1-F3,FP1-F3_t146,FP1-F3_t155
11469,17869,Undirected,1.0,inter,FP2-F4<->F8-T8,FP2-F4_t1229,F8-T8_t1229
3644,10044,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t1084,P3-O1_t1084
5846,28886,Undirected,1.0,inter,FP1-F3<->T8-P8-1,FP1-F3_t726,T8-P8-1_t726
23002,23009,Undirected,1.0,intra,CZ-PZ,CZ-PZ_t1242,CZ-PZ_t1249
14864,19984,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t784,P8-O2_t784
8116,18356,Undirected,1.0,inter,C3-P3<->T8-P8-0,C3-P3_t436,T8-P8-0_t436
125,27005,Undirected,1.0,inter,FP1-F7<->FT10-T8,FP1-F7_t125,FT10-T8_t125
17276,22396,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t636,CZ-PZ_t636
7947,22027,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t267,CZ-PZ_t267
25408,27968,Undirected,1.0,inter,T7-FT9<->FT10-T8,T7-FT9_t1088,FT10-T8_t1088
11913,19593,Undirected,1.0,inter,F4-C4<->P8-O2,F4-C4_t393,P8-O2_t393
10471,13031,Undirected,1.0,inter,FP2-F4<->C4-P4,FP2-F4_t231,C4-P4_t231
14876,18716,Undirected,1.0,inter,P4-O2<->T8-P8-0,P4-O2_t796,T8-P8-0_t796
20768,20769,Undirected,1.0,intra,FZ-CZ,FZ-CZ_t288,FZ-CZ_t289
9190,9191,Undirected,1.0,intra,P3-O1,P3-O1_t230,P3-O1_t231
4790,12470,Undirected,1.0,inter,P7-O1<->F4-C4,P7-O1_t950,F4-C4_t950
196,12996,Undirected,1.0,inter,FP1-F7<->C4-P4,FP1-F7_t196,C4-P4_t196
12923,28283,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t123,T8-P8-1_t123
18797,26477,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t877,FT9-FT10_t877
15269,26789,Undirected,1.0,inter,P4-O2<->FT9-FT10,P4-O2_t1189,FT9-FT10_t1189
8576,22656,Undirected,1.0,inter,C3-P3<->CZ-PZ,C3-P3_t896,CZ-PZ_t896
9172,20692,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t212,FZ-CZ_t212
18083,27043,Undirected,1.0,inter,T8-P8-0<->FT10-T8,T8-P8-0_t163,FT10-T8_t163
10759,19719,Undirected,1.0,inter,FP2-F4<->P8-O2,FP2-F4_t519,P8-O2_t519
6743,28503,Undirected,1.0,inter,F3-C3<->T8-P8-1,F3-C3_t343,T8-P8-1_t343
10584,15704,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t344,FP2-F8_t344
10122,17802,Undirected,1.0,inter,P3-O1<->F8-T8,P3-O1_t1162,F8-T8_t1162
14087,19207,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t7,P8-O2_t7
18791,23911,Undirected,1.0,inter,T8-P8-0<->P7-T7,T8-P8-0_t871,P7-T7_t871
6155,11275,Undirected,1.0,inter,FP1-F3<->FP2-F4,FP1-F3_t1035,FP2-F4_t1035
5031,8871,Undirected,1.0,inter,P7-O1<->C3-P3,P7-O1_t1191,C3-P3_t1191
17712,24112,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t1072,P7-T7_t1072
18754,28994,Undirected,1.0,inter,T8-P8-0<->T8-P8-1,T8-P8-0_t834,T8-P8-1_t834
6541,10381,Undirected,1.0,inter,F3-C3<->FP2-F4,F3-C3_t141,FP2-F4_t141
11199,18879,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t959,T8-P8-0_t959
475,9435,Undirected,1.0,inter,FP1-F7<->P3-O1,FP1-F7_t475,P3-O1_t475
13298,13299,Undirected,1.0,intra,C4-P4,C4-P4_t498,C4-P4_t499
510,18430,Undirected,1.0,inter,FP1-F7<->T8-P8-0,FP1-F7_t510,T8-P8-0_t510
19633,27313,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t433,FT10-T8_t433
2748,10428,Undirected,1.0,inter,T7-P7<->FP2-F4,T7-P7_t188,FP2-F4_t188
9792,20032,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t832,P8-O2_t832
22068,23348,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t308,P7-T7_t308
11810,11811,Undirected,1.0,intra,F4-C4,F4-C4_t290,F4-C4_t291
14165,15445,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t85,FP2-F8_t85
19297,26977,Undirected,1.0,inter,P8-O2<->FT10-T8,P8-O2_t97,FT10-T8_t97
9311,18271,Undirected,1.0,inter,P3-O1<->T8-P8-0,P3-O1_t351,T8-P8-0_t351
4615,23815,Undirected,1.0,inter,P7-O1<->P7-T7,P7-O1_t775,P7-T7_t775
22029,23309,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t269,P7-T7_t269
15854,15855,Undirected,1.0,intra,FP2-F8,FP2-F8_t494,FP2-F8_t495
22748,24028,Undirected,1.0,inter,CZ-PZ<->P7-T7,CZ-PZ_t988,P7-T7_t988
2298,8698,Undirected,1.0,inter,F7-T7<->C3-P3,F7-T7_t1018,C3-P3_t1018
11787,25867,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t267,FT9-FT10_t267
1591,2871,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t311,T7-P7_t311
5041,29361,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t1201,T8-P8-1_t1201
7557,15237,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t1157,P4-O2_t1157
4476,27516,Undirected,1.0,inter,P7-O1<->FT10-T8,P7-O1_t636,FT10-T8_t636
538,22298,Undirected,1.0,inter,FP1-F7<->CZ-PZ,FP1-F7_t538,CZ-PZ_t538
14485,24725,Undirected,1.0,inter,P4-O2<->T7-FT9,P4-O2_t405,T7-FT9_t405
14506,15786,Undirected,1.0,inter,P4-O2<->FP2-F8,P4-O2_t426,FP2-F8_t426
19014,26694,Undirected,1.0,inter,T8-P8-0<->FT9-FT10,T8-P8-0_t1094,FT9-FT10_t1094
4054,5334,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t214,FP1-F3_t214
9283,19523,Undirected,1.0,inter,P3-O1<->P8-O2,P3-O1_t323,P8-O2_t323
8881,14001,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t1201,C4-P4_t1201
9020,9129,Undirected,1.0,intra,P3-O1,P3-O1_t60,P3-O1_t169
20682,21962,Undirected,1.0,inter,FZ-CZ<->CZ-PZ,FZ-CZ_t202,CZ-PZ_t202
17002,22122,Undirected,1.0,inter,F8-T8<->CZ-PZ,F8-T8_t362,CZ-PZ_t362
13506,28866,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t706,T8-P8-1_t706
5355,15595,Undirected,1.0,inter,FP1-F3<->FP2-F8,FP1-F3_t235,FP2-F8_t235
447,28607,Undirected,1.0,inter,FP1-F7<->T8-P8-1,FP1-F7_t447,T8-P8-1_t447
13602,25122,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t802,T7-FT9_t802
145,149,Undirected,1.0,intra,FP1-F7,FP1-F7_t145,FP1-F7_t149
16805,19365,Undirected,1.0,inter,F8-T8<->P8-O2,F8-T8_t165,P8-O2_t165
24489,24493,Undirected,1.0,intra,T7-FT9,T7-FT9_t169,T7-FT9_t173
9222,13062,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t262,C4-P4_t262
7251,22611,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t851,CZ-PZ_t851
2902,16982,Undirected,1.0,inter,T7-P7<->F8-T8,T7-P7_t342,F8-T8_t342
6733,18253,Undirected,1.0,inter,F3-C3<->T8-P8-0,F3-C3_t333,T8-P8-0_t333
11081,25161,Undirected,1.0,inter,FP2-F4<->T7-FT9,FP2-F4_t841,T7-FT9_t841
11557,25637,Undirected,1.0,inter,F4-C4<->FT9-FT10,F4-C4_t37,FT9-FT10_t37
22697,29097,Undirected,1.0,inter,CZ-PZ<->T8-P8-1,CZ-PZ_t937,T8-P8-1_t937
2726,7846,Undirected,1.0,inter,T7-P7<->C3-P3,T7-P7_t166,C3-P3_t166
891,17531,Undirected,1.0,inter,FP1-F7<->F8-T8,FP1-F7_t891,F8-T8_t891
20077,25197,Undirected,1.0,inter,P8-O2<->T7-FT9,P8-O2_t877,T7-FT9_t877
1424,25744,Undirected,1.0,inter,F7-T7<->FT9-FT10,F7-T7_t144,FT9-FT10_t144
19520,23360,Undirected,1.0,inter,P8-O2<->P7-T7,P8-O2_t320,P7-T7_t320
9133,11693,Undirected,1.0,inter,P3-O1<->F4-C4,P3-O1_t173,F4-C4_t173
24337,24390,Undirected,1.0,intra,T7-FT9,T7-FT9_t17,T7-FT9_t70
17157,23557,Undirected,1.0,inter,F8-T8<->P7-T7,F8-T8_t517,P7-T7_t517
9636,21156,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t676,FZ-CZ_t676
9136,14256,Undirected,1.0,inter,P3-O1<->P4-O2,P3-O1_t176,P4-O2_t176
27198,27199,Undirected,1.0,intra,FT10-T8,FT10-T8_t318,FT10-T8_t319
11269,18949,Undirected,1.0,inter,FP2-F4<->T8-P8-0,FP2-F4_t1029,T8-P8-0_t1029
6407,21767,Undirected,1.0,inter,F3-C3<->CZ-PZ,F3-C3_t7,CZ-PZ_t7
4817,6097,Undirected,1.0,inter,P7-O1<->FP1-F3,P7-O1_t977,FP1-F3_t977
1784,22264,Undirected,1.0,inter,F7-T7<->CZ-PZ,F7-T7_t504,CZ-PZ_t504
524,9484,Undirected,1.0,inter,FP1-F7<->P3-O1,FP1-F7_t524,P3-O1_t524
12416,21376,Undirected,1.0,inter,F4-C4<->FZ-CZ,F4-C4_t896,FZ-CZ_t896
13665,16225,Undirected,1.0,inter,C4-P4<->FP2-F8,C4-P4_t865,FP2-F8_t865
6180,25380,Undirected,1.0,inter,FP1-F3<->T7-FT9,FP1-F3_t1060,T7-FT9_t1060
19982,21262,Undirected,1.0,inter,P8-O2<->FZ-CZ,P8-O2_t782,FZ-CZ_t782
25857,28417,Undirected,1.0,inter,FT9-FT10<->T8-P8-1,FT9-FT10_t257,T8-P8-1_t257
2130,27730,Undirected,1.0,inter,F7-T7<->FT10-T8,F7-T7_t850,FT10-T8_t850
7069,16029,Undirected,1.0,inter,F3-C3<->FP2-F8,F3-C3_t669,FP2-F8_t669
10853,28773,Undirected,1.0,inter,FP2-F4<->T8-P8-1,FP2-F4_t613,T8-P8-1_t613
4748,17548,Undirected,1.0,inter,P7-O1<->F8-T8,P7-O1_t908,F8-T8_t908
12509,15069,Undirected,1.0,inter,F4-C4<->P4-O2,F4-C4_t989,P4-O2_t989
4239,24719,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t399,T7-FT9_t399
3151,4431,Undirected,1.0,inter,T7-P7<->P7-O1,T7-P7_t591,P7-O1_t591
3028,23508,Undirected,1.0,inter,T7-P7<->P7-T7,T7-P7_t468,P7-T7_t468
13953,25473,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t1153,T7-FT9_t1153
9811,21331,Undirected,1.0,inter,P3-O1<->FZ-CZ,P3-O1_t851,FZ-CZ_t851
4018,24498,Undirected,1.0,inter,P7-O1<->T7-FT9,P7-O1_t178,T7-FT9_t178
4369,28689,Undirected,1.0,inter,P7-O1<->T8-P8-1,P7-O1_t529,T8-P8-1_t529
3420,27740,Undirected,1.0,inter,T7-P7<->FT10-T8,T7-P7_t860,FT10-T8_t860
1462,2742,Undirected,1.0,inter,F7-T7<->T7-P7,F7-T7_t182,T7-P7_t182
8740,13860,Undirected,1.0,inter,C3-P3<->C4-P4,C3-P3_t1060,C4-P4_t1060
12386,18786,Undirected,1.0,inter,F4-C4<->T8-P8-0,F4-C4_t866,T8-P8-0_t866
6660,23300,Undirected,1.0,inter,F3-C3<->P7-T7,F3-C3_t260,P7-T7_t260
29104,29106,Undirected,1.0,intra,T8-P8-1,T8-P8-1_t944,T8-P8-1_t946
4173,27213,Undirected,1.0,inter,P7-O1<->FT10-T8,P7-O1_t333,FT10-T8_t333
5481,8041,Undirected,1.0,inter,FP1-F3<->C3-P3,FP1-F3_t361,C3-P3_t361
13270,24790,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t470,T7-FT9_t470
10544,10545,Undirected,1.0,intra,FP2-F4,FP2-F4_t304,FP2-F4_t305
13285,24805,Undirected,1.0,inter,C4-P4<->T7-FT9,C4-P4_t485,T7-FT9_t485
8217,21017,Undirected,1.0,inter,C3-P3<->FZ-CZ,C3-P3_t537,FZ-CZ_t537
2329,2338,Undirected,1.0,intra,F7-T7,F7-T7_t1049,F7-T7_t1058
13858,27938,Undirected,1.0,inter,C4-P4<->FT10-T8,C4-P4_t1058,FT10-T8_t1058
2724,5284,Undirected,1.0,inter,T7-P7<->FP1-F3,T7-P7_t164,FP1-F3_t164
9017,12857,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t57,C4-P4_t57
12132,12152,Undirected,1.0,intra,F4-C4,F4-C4_t612,F4-C4_t632
18679,25079,Undirected,1.0,inter,T8-P8-0<->T7-FT9,T8-P8-0_t759,T7-FT9_t759
12036,28676,Undirected,1.0,inter,F4-C4<->T8-P8-1,F4-C4_t516,T8-P8-1_t516
21938,24498,Undirected,1.0,inter,CZ-PZ<->T7-FT9,CZ-PZ_t178,T7-FT9_t178
7112,14792,Undirected,1.0,inter,F3-C3<->P4-O2,F3-C3_t712,P4-O2_t712
3722,3739,Undirected,1.0,intra,T7-P7,T7-P7_t1162,T7-P7_t1179
1095,11335,Undirected,1.0,inter,FP1-F7<->FP2-F4,FP1-F7_t1095,FP2-F4_t1095
6170,24090,Undirected,1.0,inter,FP1-F3<->P7-T7,FP1-F3_t1050,P7-T7_t1050
11405,16525,Undirected,1.0,inter,FP2-F4<->FP2-F8,FP2-F4_t1165,FP2-F8_t1165
3956,14196,Undirected,1.0,inter,P7-O1<->P4-O2,P7-O1_t116,P4-O2_t116
16321,20161,Undirected,1.0,inter,FP2-F8<->P8-O2,FP2-F8_t961,P8-O2_t961
15590,15594,Undirected,1.0,intra,FP2-F8,FP2-F8_t230,FP2-F8_t234
5605,18405,Undirected,1.0,inter,FP1-F3<->T8-P8-0,FP1-F3_t485,T8-P8-0_t485
9354,13194,Undirected,1.0,inter,P3-O1<->C4-P4,P3-O1_t394,C4-P4_t394
27548,28828,Undirected,1.0,inter,FT10-T8<->T8-P8-1,FT10-T8_t668,T8-P8-1_t668
2943,9343,Undirected,1.0,inter,T7-P7<->P3-O1,T7-P7_t383,P3-O1_t383
14767,19887,Undirected,1.0,inter,P4-O2<->P8-O2,P4-O2_t687,P8-O2_t687
7207,13607,Undirected,1.0,inter,F3-C3<->C4-P4,F3-C3_t807,C4-P4_t807
4727,16247,Undirected,1.0,inter,P7-O1<->FP2-F8,P7-O1_t887,FP2-F8_t887
21393,25233,Undirected,1.0,inter,FZ-CZ<->T7-FT9,FZ-CZ_t913,T7-FT9_t913
8132,28612,Undirected,1.0,inter,C3-P3<->T8-P8-1,C3-P3_t452,T8-P8-1_t452
12778,14058,Undirected,1.0,inter,F4-C4<->C4-P4,F4-C4_t1258,C4-P4_t1258
6322,7602,Undirected,1.0,inter,FP1-F3<->F3-C3,FP1-F3_t1202,F3-C3_t1202
8852,26772,Undirected,1.0,inter,C3-P3<->FT9-FT10,C3-P3_t1172,FT9-FT10_t1172
12848,28208,Undirected,1.0,inter,C4-P4<->T8-P8-1,C4-P4_t48,T8-P8-1_t48
