Id,Label,electrode,time_idx,layer,graph_label
FT10-T8_t23,FT10-T8_t23,FT10-T8,23,FT10-T8,ictal
FT10-T8_t24,FT10-T8_t24,FT10-T8,24,FT10-T8,ictal
FT10-T8_t25,FT10-T8_t25,FT10-T8,25,FT10-T8,ictal
FT10-T8_t26,FT10-T8_t26,FT10-T8,26,FT10-T8,ictal
FT10-T8_t27,FT10-T8_t27,FT10-T8,27,FT10-T8,ictal
FT10-T8_t28,FT10-T8_t28,FT10-T8,28,FT10-T8,ictal
FT10-T8_t29,FT10-T8_t29,FT10-T8,29,FT10-T8,ictal
FT10-T8_t30,FT10-T8_t30,FT10-T8,30,FT10-T8,ictal
FT10-T8_t31,FT10-T8_t31,FT10-T8,31,FT10-T8,ictal
FT10-T8_t32,FT10-T8_t32,FT10-T8,32,FT10-T8,ictal
FT10-T8_t33,FT10-T8_t33,FT10-T8,33,FT10-T8,ictal
FT10-T8_t34,FT10-T8_t34,FT10-T8,34,FT10-T8,ictal
FT10-T8_t35,FT10-T8_t35,FT10-T8,35,FT10-T8,ictal
FT10-T8_t36,FT10-T8_t36,FT10-T8,36,FT10-T8,ictal
FT10-T8_t37,FT10-T8_t37,FT10-T8,37,FT10-T8,ictal
FT10-T8_t38,FT10-T8_t38,FT10-T8,38,FT10-T8,ictal
FT10-T8_t39,FT10-T8_t39,FT10-T8,39,FT10-T8,ictal
FT10-T8_t40,FT10-T8_t40,FT10-T8,40,FT10-T8,ictal
FT10-T8_t41,FT10-T8_t41,FT10-T8,41,FT10-T8,ictal
FT10-T8_t42,FT10-T8_t42,FT10-T8,42,FT10-T8,ictal
FT10-T8_t43,FT10-T8_t43,FT10-T8,43,FT10-T8,ictal
FT10-T8_t44,FT10-T8_t44,FT10-T8,44,FT10-T8,ictal
FT10-T8_t45,FT10-T8_t45,FT10-T8,45,FT10-T8,ictal
FT10-T8_t46,FT10-T8_t46,FT10-T8,46,FT10-T8,ictal
FT10-T8_t47,FT10-T8_t47,FT10-T8,47,FT10-T8,ictal
FT10-T8_t48,FT10-T8_t48,FT10-T8,48,FT10-T8,ictal
FT10-T8_t49,FT10-T8_t49,FT10-T8,49,FT10-T8,ictal
FT10-T8_t50,FT10-T8_t50,FT10-T8,50,FT10-T8,ictal
FT10-T8_t51,FT10-T8_t51,FT10-T8,51,FT10-T8,ictal
FT10-T8_t52,FT10-T8_t52,FT10-T8,52,FT10-T8,ictal
FT10-T8_t53,FT10-T8_t53,FT10-T8,53,FT10-T8,ictal
FT10-T8_t54,FT10-T8_t54,FT10-T8,54,FT10-T8,ictal
FT10-T8_t55,FT10-T8_t55,FT10-T8,55,FT10-T8,ictal
FT10-T8_t56,FT10-T8_t56,FT10-T8,56,FT10-T8,ictal
FT10-T8_t57,FT10-T8_t57,FT10-T8,57,FT10-T8,ictal
FT10-T8_t58,FT10-T8_t58,FT10-T8,58,FT10-T8,ictal
FT10-T8_t59,FT10-T8_t59,FT10-T8,59,FT10-T8,ictal
FT10-T8_t60,FT10-T8_t60,FT10-T8,60,FT10-T8,ictal
FT10-T8_t61,FT10-T8_t61,FT10-T8,61,FT10-T8,ictal
FT10-T8_t62,FT10-T8_t62,FT10-T8,62,FT10-T8,ictal
FT10-T8_t63,FT10-T8_t63,FT10-T8,63,FT10-T8,ictal
FT10-T8_t64,FT10-T8_t64,FT10-T8,64,FT10-T8,ictal
FT10-T8_t65,FT10-T8_t65,FT10-T8,65,FT10-T8,ictal
FT10-T8_t66,FT10-T8_t66,FT10-T8,66,FT10-T8,ictal
FT10-T8_t67,FT10-T8_t67,FT10-T8,67,FT10-T8,ictal
FT10-T8_t68,FT10-T8_t68,FT10-T8,68,FT10-T8,ictal
FT10-T8_t69,FT10-T8_t69,FT10-T8,69,FT10-T8,ictal
FT10-T8_t70,FT10-T8_t70,FT10-T8,70,FT10-T8,ictal
FT10-T8_t71,FT10-T8_t71,FT10-T8,71,FT10-T8,ictal
FT10-T8_t72,FT10-T8_t72,FT10-T8,72,FT10-T8,ictal
FT10-T8_t73,FT10-T8_t73,FT10-T8,73,FT10-T8,ictal
FT10-T8_t74,FT10-T8_t74,FT10-T8,74,FT10-T8,ictal
FT10-T8_t75,FT10-T8_t75,FT10-T8,75,FT10-T8,ictal
FT10-T8_t76,FT10-T8_t76,FT10-T8,76,FT10-T8,ictal
FT10-T8_t77,FT10-T8_t77,FT10-T8,77,FT10-T8,ictal
FT10-T8_t78,FT10-T8_t78,FT10-T8,78,FT10-T8,ictal
FT10-T8_t79,FT10-T8_t79,FT10-T8,79,FT10-T8,ictal
FT10-T8_t80,FT10-T8_t80,FT10-T8,80,FT10-T8,ictal
FT10-T8_t81,FT10-T8_t81,FT10-T8,81,FT10-T8,ictal
FT10-T8_t82,FT10-T8_t82,FT10-T8,82,FT10-T8,ictal
FT10-T8_t83,FT10-T8_t83,FT10-T8,83,FT10-T8,ictal
FT10-T8_t84,FT10-T8_t84,FT10-T8,84,FT10-T8,ictal
FT10-T8_t85,FT10-T8_t85,FT10-T8,85,FT10-T8,ictal
FT10-T8_t86,FT10-T8_t86,FT10-T8,86,FT10-T8,ictal
FT10-T8_t87,FT10-T8_t87,FT10-T8,87,FT10-T8,ictal
FT10-T8_t88,FT10-T8_t88,FT10-T8,88,FT10-T8,ictal
FT10-T8_t89,FT10-T8_t89,FT10-T8,89,FT10-T8,ictal
FT10-T8_t90,FT10-T8_t90,FT10-T8,90,FT10-T8,ictal
FT10-T8_t91,FT10-T8_t91,FT10-T8,91,FT10-T8,ictal
FT10-T8_t92,FT10-T8_t92,FT10-T8,92,FT10-T8,ictal
FT10-T8_t93,FT10-T8_t93,FT10-T8,93,FT10-T8,ictal
FT10-T8_t94,FT10-T8_t94,FT10-T8,94,FT10-T8,ictal
FT10-T8_t95,FT10-T8_t95,FT10-T8,95,FT10-T8,ictal
FT10-T8_t96,FT10-T8_t96,FT10-T8,96,FT10-T8,ictal
FT10-T8_t97,FT10-T8_t97,FT10-T8,97,FT10-T8,ictal
FT10-T8_t98,FT10-T8_t98,FT10-T8,98,FT10-T8,ictal
FT10-T8_t99,FT10-T8_t99,FT10-T8,99,FT10-T8,ictal
FT10-T8_t100,FT10-T8_t100,FT10-T8,100,FT10-T8,ictal
FT10-T8_t101,FT10-T8_t101,FT10-T8,101,FT10-T8,ictal
FT10-T8_t102,FT10-T8_t102,FT10-T8,102,FT10-T8,ictal
FT10-T8_t103,FT10-T8_t103,FT10-T8,103,FT10-T8,ictal
FT10-T8_t104,FT10-T8_t104,FT10-T8,104,FT10-T8,ictal
FT10-T8_t105,FT10-T8_t105,FT10-T8,105,FT10-T8,ictal
FT10-T8_t106,FT10-T8_t106,FT10-T8,106,FT10-T8,ictal
FT10-T8_t107,FT10-T8_t107,FT10-T8,107,FT10-T8,ictal
FT10-T8_t108,FT10-T8_t108,FT10-T8,108,FT10-T8,ictal
FT10-T8_t109,FT10-T8_t109,FT10-T8,109,FT10-T8,ictal
FT10-T8_t110,FT10-T8_t110,FT10-T8,110,FT10-T8,ictal
FT10-T8_t111,FT10-T8_t111,FT10-T8,111,FT10-T8,ictal
FT10-T8_t112,FT10-T8_t112,FT10-T8,112,FT10-T8,ictal
FT10-T8_t113,FT10-T8_t113,FT10-T8,113,FT10-T8,ictal
FT10-T8_t114,FT10-T8_t114,FT10-T8,114,FT10-T8,ictal
FT10-T8_t115,FT10-T8_t115,FT10-T8,115,FT10-T8,ictal
FT10-T8_t116,FT10-T8_t116,FT10-T8,116,FT10-T8,ictal
FT10-T8_t117,FT10-T8_t117,FT10-T8,117,FT10-T8,ictal
FT10-T8_t118,FT10-T8_t118,FT10-T8,118,FT10-T8,ictal
FT10-T8_t119,FT10-T8_t119,FT10-T8,119,FT10-T8,ictal
FT10-T8_t120,FT10-T8_t120,FT10-T8,120,FT10-T8,ictal
FT10-T8_t121,FT10-T8_t121,FT10-T8,121,FT10-T8,ictal
FT10-T8_t122,FT10-T8_t122,FT10-T8,122,FT10-T8,ictal
FT10-T8_t123,FT10-T8_t123,FT10-T8,123,FT10-T8,ictal
FT10-T8_t124,FT10-T8_t124,FT10-T8,124,FT10-T8,ictal
FT10-T8_t125,FT10-T8_t125,FT10-T8,125,FT10-T8,ictal
FT10-T8_t126,FT10-T8_t126,FT10-T8,126,FT10-T8,ictal
FT10-T8_t127,FT10-T8_t127,FT10-T8,127,FT10-T8,ictal
FT10-T8_t128,FT10-T8_t128,FT10-T8,128,FT10-T8,ictal
FT10-T8_t129,FT10-T8_t129,FT10-T8,129,FT10-T8,ictal
FT10-T8_t130,FT10-T8_t130,FT10-T8,130,FT10-T8,ictal
FT10-T8_t131,FT10-T8_t131,FT10-T8,131,FT10-T8,ictal
FT10-T8_t132,FT10-T8_t132,FT10-T8,132,FT10-T8,ictal
FT10-T8_t133,FT10-T8_t133,FT10-T8,133,FT10-T8,ictal
FT10-T8_t134,FT10-T8_t134,FT10-T8,134,FT10-T8,ictal
FT10-T8_t135,FT10-T8_t135,FT10-T8,135,FT10-T8,ictal
FT10-T8_t136,FT10-T8_t136,FT10-T8,136,FT10-T8,ictal
FT10-T8_t137,FT10-T8_t137,FT10-T8,137,FT10-T8,ictal
FT10-T8_t138,FT10-T8_t138,FT10-T8,138,FT10-T8,ictal
FT10-T8_t139,FT10-T8_t139,FT10-T8,139,FT10-T8,ictal
FT10-T8_t140,FT10-T8_t140,FT10-T8,140,FT10-T8,ictal
FT10-T8_t141,FT10-T8_t141,FT10-T8,141,FT10-T8,ictal
FT10-T8_t142,FT10-T8_t142,FT10-T8,142,FT10-T8,ictal
FT10-T8_t143,FT10-T8_t143,FT10-T8,143,FT10-T8,ictal
FT10-T8_t144,FT10-T8_t144,FT10-T8,144,FT10-T8,ictal
FT10-T8_t145,FT10-T8_t145,FT10-T8,145,FT10-T8,ictal
FT10-T8_t146,FT10-T8_t146,FT10-T8,146,FT10-T8,ictal
FT10-T8_t147,FT10-T8_t147,FT10-T8,147,FT10-T8,ictal
FT10-T8_t148,FT10-T8_t148,FT10-T8,148,FT10-T8,ictal
FT10-T8_t149,FT10-T8_t149,FT10-T8,149,FT10-T8,ictal
FT10-T8_t150,FT10-T8_t150,FT10-T8,150,FT10-T8,ictal
FT10-T8_t151,FT10-T8_t151,FT10-T8,151,FT10-T8,ictal
FT10-T8_t152,FT10-T8_t152,FT10-T8,152,FT10-T8,ictal
FT10-T8_t153,FT10-T8_t153,FT10-T8,153,FT10-T8,ictal
FT10-T8_t154,FT10-T8_t154,FT10-T8,154,FT10-T8,ictal
FT10-T8_t155,FT10-T8_t155,FT10-T8,155,FT10-T8,ictal
FT10-T8_t156,FT10-T8_t156,FT10-T8,156,FT10-T8,ictal
FT10-T8_t157,FT10-T8_t157,FT10-T8,157,FT10-T8,ictal
FT10-T8_t158,FT10-T8_t158,FT10-T8,158,FT10-T8,ictal
FT10-T8_t159,FT10-T8_t159,FT10-T8,159,FT10-T8,ictal
FT10-T8_t160,FT10-T8_t160,FT10-T8,160,FT10-T8,ictal
FT10-T8_t161,FT10-T8_t161,FT10-T8,161,FT10-T8,ictal
FT10-T8_t162,FT10-T8_t162,FT10-T8,162,FT10-T8,ictal
FT10-T8_t163,FT10-T8_t163,FT10-T8,163,FT10-T8,ictal
FT10-T8_t164,FT10-T8_t164,FT10-T8,164,FT10-T8,ictal
FT10-T8_t165,FT10-T8_t165,FT10-T8,165,FT10-T8,ictal
FT10-T8_t166,FT10-T8_t166,FT10-T8,166,FT10-T8,ictal
FT10-T8_t167,FT10-T8_t167,FT10-T8,167,FT10-T8,ictal
FT10-T8_t168,FT10-T8_t168,FT10-T8,168,FT10-T8,ictal
FT10-T8_t169,FT10-T8_t169,FT10-T8,169,FT10-T8,ictal
FT10-T8_t170,FT10-T8_t170,FT10-T8,170,FT10-T8,ictal
FT10-T8_t171,FT10-T8_t171,FT10-T8,171,FT10-T8,ictal
FT10-T8_t172,FT10-T8_t172,FT10-T8,172,FT10-T8,ictal
FT10-T8_t173,FT10-T8_t173,FT10-T8,173,FT10-T8,ictal
FT10-T8_t174,FT10-T8_t174,FT10-T8,174,FT10-T8,ictal
FT10-T8_t175,FT10-T8_t175,FT10-T8,175,FT10-T8,ictal
FT10-T8_t176,FT10-T8_t176,FT10-T8,176,FT10-T8,ictal
FT10-T8_t177,FT10-T8_t177,FT10-T8,177,FT10-T8,ictal
FT10-T8_t178,FT10-T8_t178,FT10-T8,178,FT10-T8,ictal
FT10-T8_t179,FT10-T8_t179,FT10-T8,179,FT10-T8,ictal
FT10-T8_t180,FT10-T8_t180,FT10-T8,180,FT10-T8,ictal
FT10-T8_t181,FT10-T8_t181,FT10-T8,181,FT10-T8,ictal
FT10-T8_t182,FT10-T8_t182,FT10-T8,182,FT10-T8,ictal
FT10-T8_t183,FT10-T8_t183,FT10-T8,183,FT10-T8,ictal
FT10-T8_t184,FT10-T8_t184,FT10-T8,184,FT10-T8,ictal
FT10-T8_t185,FT10-T8_t185,FT10-T8,185,FT10-T8,ictal
FT10-T8_t186,FT10-T8_t186,FT10-T8,186,FT10-T8,ictal
FT10-T8_t187,FT10-T8_t187,FT10-T8,187,FT10-T8,ictal
FT10-T8_t188,FT10-T8_t188,FT10-T8,188,FT10-T8,ictal
FT10-T8_t189,FT10-T8_t189,FT10-T8,189,FT10-T8,ictal
FT10-T8_t190,FT10-T8_t190,FT10-T8,190,FT10-T8,ictal
FT10-T8_t191,FT10-T8_t191,FT10-T8,191,FT10-T8,ictal
FT10-T8_t192,FT10-T8_t192,FT10-T8,192,FT10-T8,ictal
FT10-T8_t193,FT10-T8_t193,FT10-T8,193,FT10-T8,ictal
FT10-T8_t194,FT10-T8_t194,FT10-T8,194,FT10-T8,ictal
FT10-T8_t195,FT10-T8_t195,FT10-T8,195,FT10-T8,ictal
FT10-T8_t196,FT10-T8_t196,FT10-T8,196,FT10-T8,ictal
FT10-T8_t197,FT10-T8_t197,FT10-T8,197,FT10-T8,ictal
FT10-T8_t198,FT10-T8_t198,FT10-T8,198,FT10-T8,ictal
FT10-T8_t199,FT10-T8_t199,FT10-T8,199,FT10-T8,ictal
FT10-T8_t200,FT10-T8_t200,FT10-T8,200,FT10-T8,ictal
FT10-T8_t201,FT10-T8_t201,FT10-T8,201,FT10-T8,ictal
FT10-T8_t202,FT10-T8_t202,FT10-T8,202,FT10-T8,ictal
FT10-T8_t203,FT10-T8_t203,FT10-T8,203,FT10-T8,ictal
FT10-T8_t204,FT10-T8_t204,FT10-T8,204,FT10-T8,ictal
FT10-T8_t205,FT10-T8_t205,FT10-T8,205,FT10-T8,ictal
FT10-T8_t206,FT10-T8_t206,FT10-T8,206,FT10-T8,ictal
FT10-T8_t207,FT10-T8_t207,FT10-T8,207,FT10-T8,ictal
FT10-T8_t208,FT10-T8_t208,FT10-T8,208,FT10-T8,ictal
FT10-T8_t209,FT10-T8_t209,FT10-T8,209,FT10-T8,ictal
FT10-T8_t210,FT10-T8_t210,FT10-T8,210,FT10-T8,ictal
FT10-T8_t211,FT10-T8_t211,FT10-T8,211,FT10-T8,ictal
FT10-T8_t212,FT10-T8_t212,FT10-T8,212,FT10-T8,ictal
FT10-T8_t213,FT10-T8_t213,FT10-T8,213,FT10-T8,ictal
FT10-T8_t214,FT10-T8_t214,FT10-T8,214,FT10-T8,ictal
FT10-T8_t215,FT10-T8_t215,FT10-T8,215,FT10-T8,ictal
FT10-T8_t216,FT10-T8_t216,FT10-T8,216,FT10-T8,ictal
FT10-T8_t217,FT10-T8_t217,FT10-T8,217,FT10-T8,ictal
FT10-T8_t218,FT10-T8_t218,FT10-T8,218,FT10-T8,ictal
FT10-T8_t219,FT10-T8_t219,FT10-T8,219,FT10-T8,ictal
FT10-T8_t220,FT10-T8_t220,FT10-T8,220,FT10-T8,ictal
FT10-T8_t221,FT10-T8_t221,FT10-T8,221,FT10-T8,ictal
FT10-T8_t222,FT10-T8_t222,FT10-T8,222,FT10-T8,ictal
FT10-T8_t223,FT10-T8_t223,FT10-T8,223,FT10-T8,ictal
FT10-T8_t224,FT10-T8_t224,FT10-T8,224,FT10-T8,ictal
FT10-T8_t225,FT10-T8_t225,FT10-T8,225,FT10-T8,ictal
FT10-T8_t226,FT10-T8_t226,FT10-T8,226,FT10-T8,ictal
FT10-T8_t227,FT10-T8_t227,FT10-T8,227,FT10-T8,ictal
FT10-T8_t228,FT10-T8_t228,FT10-T8,228,FT10-T8,ictal
FT10-T8_t229,FT10-T8_t229,FT10-T8,229,FT10-T8,ictal
FT10-T8_t230,FT10-T8_t230,FT10-T8,230,FT10-T8,ictal
FT10-T8_t231,FT10-T8_t231,FT10-T8,231,FT10-T8,ictal
FT10-T8_t232,FT10-T8_t232,FT10-T8,232,FT10-T8,ictal
FT10-T8_t233,FT10-T8_t233,FT10-T8,233,FT10-T8,ictal
FT10-T8_t234,FT10-T8_t234,FT10-T8,234,FT10-T8,ictal
FT10-T8_t235,FT10-T8_t235,FT10-T8,235,FT10-T8,ictal
FT10-T8_t236,FT10-T8_t236,FT10-T8,236,FT10-T8,ictal
FT10-T8_t237,FT10-T8_t237,FT10-T8,237,FT10-T8,ictal
FT10-T8_t238,FT10-T8_t238,FT10-T8,238,FT10-T8,ictal
FT10-T8_t239,FT10-T8_t239,FT10-T8,239,FT10-T8,ictal
FT10-T8_t240,FT10-T8_t240,FT10-T8,240,FT10-T8,ictal
FT10-T8_t241,FT10-T8_t241,FT10-T8,241,FT10-T8,ictal
FT10-T8_t242,FT10-T8_t242,FT10-T8,242,FT10-T8,ictal
FT10-T8_t243,FT10-T8_t243,FT10-T8,243,FT10-T8,ictal
FT10-T8_t244,FT10-T8_t244,FT10-T8,244,FT10-T8,ictal
FT10-T8_t245,FT10-T8_t245,FT10-T8,245,FT10-T8,ictal
FT10-T8_t246,FT10-T8_t246,FT10-T8,246,FT10-T8,ictal
FT10-T8_t247,FT10-T8_t247,FT10-T8,247,FT10-T8,ictal
FT10-T8_t248,FT10-T8_t248,FT10-T8,248,FT10-T8,ictal
FT10-T8_t249,FT10-T8_t249,FT10-T8,249,FT10-T8,ictal
FT10-T8_t250,FT10-T8_t250,FT10-T8,250,FT10-T8,ictal
FT10-T8_t251,FT10-T8_t251,FT10-T8,251,FT10-T8,ictal
FT10-T8_t252,FT10-T8_t252,FT10-T8,252,FT10-T8,ictal
FT10-T8_t253,FT10-T8_t253,FT10-T8,253,FT10-T8,ictal
FT10-T8_t254,FT10-T8_t254,FT10-T8,254,FT10-T8,ictal
FT10-T8_t255,FT10-T8_t255,FT10-T8,255,FT10-T8,ictal
FT10-T8_t256,FT10-T8_t256,FT10-T8,256,FT10-T8,ictal
FT10-T8_t257,FT10-T8_t257,FT10-T8,257,FT10-T8,ictal
FT10-T8_t258,FT10-T8_t258,FT10-T8,258,FT10-T8,ictal
FT10-T8_t259,FT10-T8_t259,FT10-T8,259,FT10-T8,ictal
FT10-T8_t260,FT10-T8_t260,FT10-T8,260,FT10-T8,ictal
FT10-T8_t261,FT10-T8_t261,FT10-T8,261,FT10-T8,ictal
FT10-T8_t262,FT10-T8_t262,FT10-T8,262,FT10-T8,ictal
FT10-T8_t263,FT10-T8_t263,FT10-T8,263,FT10-T8,ictal
FT10-T8_t264,FT10-T8_t264,FT10-T8,264,FT10-T8,ictal
FT10-T8_t265,FT10-T8_t265,FT10-T8,265,FT10-T8,ictal
FT10-T8_t266,FT10-T8_t266,FT10-T8,266,FT10-T8,ictal
FT10-T8_t267,FT10-T8_t267,FT10-T8,267,FT10-T8,ictal
FT10-T8_t268,FT10-T8_t268,FT10-T8,268,FT10-T8,ictal
FT10-T8_t269,FT10-T8_t269,FT10-T8,269,FT10-T8,ictal
FT10-T8_t270,FT10-T8_t270,FT10-T8,270,FT10-T8,ictal
FT10-T8_t271,FT10-T8_t271,FT10-T8,271,FT10-T8,ictal
FT10-T8_t272,FT10-T8_t272,FT10-T8,272,FT10-T8,ictal
FT10-T8_t273,FT10-T8_t273,FT10-T8,273,FT10-T8,ictal
FT10-T8_t274,FT10-T8_t274,FT10-T8,274,FT10-T8,ictal
FT10-T8_t275,FT10-T8_t275,FT10-T8,275,FT10-T8,ictal
FT10-T8_t276,FT10-T8_t276,FT10-T8,276,FT10-T8,ictal
FT10-T8_t277,FT10-T8_t277,FT10-T8,277,FT10-T8,ictal
FT10-T8_t278,FT10-T8_t278,FT10-T8,278,FT10-T8,ictal
FT10-T8_t279,FT10-T8_t279,FT10-T8,279,FT10-T8,ictal
FT10-T8_t280,FT10-T8_t280,FT10-T8,280,FT10-T8,ictal
FT10-T8_t281,FT10-T8_t281,FT10-T8,281,FT10-T8,ictal
FT10-T8_t282,FT10-T8_t282,FT10-T8,282,FT10-T8,ictal
FT10-T8_t283,FT10-T8_t283,FT10-T8,283,FT10-T8,ictal
FT10-T8_t284,FT10-T8_t284,FT10-T8,284,FT10-T8,ictal
FT10-T8_t285,FT10-T8_t285,FT10-T8,285,FT10-T8,ictal
FT10-T8_t286,FT10-T8_t286,FT10-T8,286,FT10-T8,ictal
FT10-T8_t287,FT10-T8_t287,FT10-T8,287,FT10-T8,ictal
FT10-T8_t288,FT10-T8_t288,FT10-T8,288,FT10-T8,ictal
FT10-T8_t289,FT10-T8_t289,FT10-T8,289,FT10-T8,ictal
FT10-T8_t290,FT10-T8_t290,FT10-T8,290,FT10-T8,ictal
FT10-T8_t291,FT10-T8_t291,FT10-T8,291,FT10-T8,ictal
FT10-T8_t292,FT10-T8_t292,FT10-T8,292,FT10-T8,ictal
FT10-T8_t293,FT10-T8_t293,FT10-T8,293,FT10-T8,ictal
FT10-T8_t294,FT10-T8_t294,FT10-T8,294,FT10-T8,ictal
FT10-T8_t295,FT10-T8_t295,FT10-T8,295,FT10-T8,ictal
FT10-T8_t296,FT10-T8_t296,FT10-T8,296,FT10-T8,ictal
FT10-T8_t297,FT10-T8_t297,FT10-T8,297,FT10-T8,ictal
FT10-T8_t298,FT10-T8_t298,FT10-T8,298,FT10-T8,ictal
FT10-T8_t299,FT10-T8_t299,FT10-T8,299,FT10-T8,ictal
FT10-T8_t300,FT10-T8_t300,FT10-T8,300,FT10-T8,ictal
FT10-T8_t301,FT10-T8_t301,FT10-T8,301,FT10-T8,ictal
FT10-T8_t302,FT10-T8_t302,FT10-T8,302,FT10-T8,ictal
FT10-T8_t303,FT10-T8_t303,FT10-T8,303,FT10-T8,ictal
FT10-T8_t304,FT10-T8_t304,FT10-T8,304,FT10-T8,ictal
FT10-T8_t305,FT10-T8_t305,FT10-T8,305,FT10-T8,ictal
FT10-T8_t306,FT10-T8_t306,FT10-T8,306,FT10-T8,ictal
FT10-T8_t307,FT10-T8_t307,FT10-T8,307,FT10-T8,ictal
FT10-T8_t308,FT10-T8_t308,FT10-T8,308,FT10-T8,ictal
FT10-T8_t309,FT10-T8_t309,FT10-T8,309,FT10-T8,ictal
FT10-T8_t310,FT10-T8_t310,FT10-T8,310,FT10-T8,ictal
FT10-T8_t311,FT10-T8_t311,FT10-T8,311,FT10-T8,ictal
FT10-T8_t312,FT10-T8_t312,FT10-T8,312,FT10-T8,ictal
FT10-T8_t313,FT10-T8_t313,FT10-T8,313,FT10-T8,ictal
FT10-T8_t314,FT10-T8_t314,FT10-T8,314,FT10-T8,ictal
FT10-T8_t315,FT10-T8_t315,FT10-T8,315,FT10-T8,ictal
FT10-T8_t316,FT10-T8_t316,FT10-T8,316,FT10-T8,ictal
FT10-T8_t317,FT10-T8_t317,FT10-T8,317,FT10-T8,ictal
FT10-T8_t318,FT10-T8_t318,FT10-T8,318,FT10-T8,ictal
FT10-T8_t319,FT10-T8_t319,FT10-T8,319,FT10-T8,ictal
FT10-T8_t320,FT10-T8_t320,FT10-T8,320,FT10-T8,ictal
FT10-T8_t321,FT10-T8_t321,FT10-T8,321,FT10-T8,ictal
FT10-T8_t322,FT10-T8_t322,FT10-T8,322,FT10-T8,ictal
FT10-T8_t323,FT10-T8_t323,FT10-T8,323,FT10-T8,ictal
FT10-T8_t324,FT10-T8_t324,FT10-T8,324,FT10-T8,ictal
FT10-T8_t325,FT10-T8_t325,FT10-T8,325,FT10-T8,ictal
FT10-T8_t326,FT10-T8_t326,FT10-T8,326,FT10-T8,ictal
FT10-T8_t327,FT10-T8_t327,FT10-T8,327,FT10-T8,ictal
FT10-T8_t328,FT10-T8_t328,FT10-T8,328,FT10-T8,ictal
FT10-T8_t329,FT10-T8_t329,FT10-T8,329,FT10-T8,ictal
FT10-T8_t330,FT10-T8_t330,FT10-T8,330,FT10-T8,ictal
FT10-T8_t331,FT10-T8_t331,FT10-T8,331,FT10-T8,ictal
FT10-T8_t332,FT10-T8_t332,FT10-T8,332,FT10-T8,ictal
FT10-T8_t333,FT10-T8_t333,FT10-T8,333,FT10-T8,ictal
FT10-T8_t334,FT10-T8_t334,FT10-T8,334,FT10-T8,ictal
FT10-T8_t335,FT10-T8_t335,FT10-T8,335,FT10-T8,ictal
FT10-T8_t336,FT10-T8_t336,FT10-T8,336,FT10-T8,ictal
FT10-T8_t337,FT10-T8_t337,FT10-T8,337,FT10-T8,ictal
FT10-T8_t338,FT10-T8_t338,FT10-T8,338,FT10-T8,ictal
FT10-T8_t339,FT10-T8_t339,FT10-T8,339,FT10-T8,ictal
FT10-T8_t340,FT10-T8_t340,FT10-T8,340,FT10-T8,ictal
FT10-T8_t341,FT10-T8_t341,FT10-T8,341,FT10-T8,ictal
FT10-T8_t342,FT10-T8_t342,FT10-T8,342,FT10-T8,ictal
FT10-T8_t343,FT10-T8_t343,FT10-T8,343,FT10-T8,ictal
FT10-T8_t344,FT10-T8_t344,FT10-T8,344,FT10-T8,ictal
FT10-T8_t345,FT10-T8_t345,FT10-T8,345,FT10-T8,ictal
FT10-T8_t346,FT10-T8_t346,FT10-T8,346,FT10-T8,ictal
FT10-T8_t347,FT10-T8_t347,FT10-T8,347,FT10-T8,ictal
FT10-T8_t348,FT10-T8_t348,FT10-T8,348,FT10-T8,ictal
FT10-T8_t349,FT10-T8_t349,FT10-T8,349,FT10-T8,ictal
FT10-T8_t350,FT10-T8_t350,FT10-T8,350,FT10-T8,ictal
FT10-T8_t351,FT10-T8_t351,FT10-T8,351,FT10-T8,ictal
FT10-T8_t352,FT10-T8_t352,FT10-T8,352,FT10-T8,ictal
FT10-T8_t353,FT10-T8_t353,FT10-T8,353,FT10-T8,ictal
FT10-T8_t354,FT10-T8_t354,FT10-T8,354,FT10-T8,ictal
FT10-T8_t355,FT10-T8_t355,FT10-T8,355,FT10-T8,ictal
FT10-T8_t356,FT10-T8_t356,FT10-T8,356,FT10-T8,ictal
FT10-T8_t357,FT10-T8_t357,FT10-T8,357,FT10-T8,ictal
FT10-T8_t358,FT10-T8_t358,FT10-T8,358,FT10-T8,ictal
FT10-T8_t359,FT10-T8_t359,FT10-T8,359,FT10-T8,ictal
FT10-T8_t360,FT10-T8_t360,FT10-T8,360,FT10-T8,ictal
FT10-T8_t361,FT10-T8_t361,FT10-T8,361,FT10-T8,ictal
FT10-T8_t362,FT10-T8_t362,FT10-T8,362,FT10-T8,ictal
FT10-T8_t363,FT10-T8_t363,FT10-T8,363,FT10-T8,ictal
FT10-T8_t364,FT10-T8_t364,FT10-T8,364,FT10-T8,ictal
FT10-T8_t365,FT10-T8_t365,FT10-T8,365,FT10-T8,ictal
FT10-T8_t366,FT10-T8_t366,FT10-T8,366,FT10-T8,ictal
FT10-T8_t367,FT10-T8_t367,FT10-T8,367,FT10-T8,ictal
FT10-T8_t368,FT10-T8_t368,FT10-T8,368,FT10-T8,ictal
FT10-T8_t369,FT10-T8_t369,FT10-T8,369,FT10-T8,ictal
FT10-T8_t370,FT10-T8_t370,FT10-T8,370,FT10-T8,ictal
FT10-T8_t371,FT10-T8_t371,FT10-T8,371,FT10-T8,ictal
